tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	65250	0	live	CPLANE1	C5orf42, Hug, JBTS17, OFD6	ciliogenesis and planar polarity effector 1	ciliogenesis and planar polarity effector 1|protein JBTS17|transmembrane protein ENSP00000382582	5p13.2	5	NC_000005.10	37063928	37249499	minus	60	614571	
10090	Mus musculus	66141	0	live	Ifitm3	1110004C05Rik, Cd225, Cdw217, DSPA2b, Fg, Fgls, IP, IP15, fr, mil, mil-1	interferon induced transmembrane protein 3	interferon-induced transmembrane protein 3|dispanin subfamily A member 2b|fragilis protein|ifitm-like protein 1|interferon-inducible protein 15	7 F5	7	NC_000073.7	140589503	140590657	minus	2		
10090	Mus musculus	66734	0	live	Map1lc3a	1010001H21Rik, 4922501H04Rik, LC, LC3, LC3a	microtubule-associated protein 1 light chain 3 alpha	microtubule-associated proteins 1A/1B light chain 3A|MAP1 light chain 3-like protein 1|MAP1A/MAP1B LC3 A|MAP1A/MAP1B light chain 3 A|autophagy-related protein LC3 A|autophagy-related ubiquitin-like modifier LC3 A	2 H1	2	NC_000068.8	155118284	155119993	plus	4		
10090	Mus musculus	66824	0	live	Pycard	9130417A21Rik, A, Asc, CARD5, TMS-, TMS-1, TNS1, masc	PYD and CARD domain containing	apoptosis-associated speck-like protein containing a CARD|PYD and CARD domain-containing protein	7 F3	7	NC_000073.7	127590545	127593039	minus	3		
10090	Mus musculus	66889	0	live	Rnf128	1300002C13Rik, AI987883, G, GRAIL, Greu, Greul1	ring finger protein 128	E3 ubiquitin-protein ligase RNF128|RING-type E3 ubiquitin transferase RNF128|gene related to anergy in lymphocytes protein|goliath-related E3 ubiquitin-protein ligase 1	X F1	X	NC_000086.8	138464089	138573894	plus	8		
10090	Mus musculus	68713	0	live	Ifitm1	1110036C17Rik, DSPA2a, Mi, Mil-2, Mil2, fra	interferon induced transmembrane protein 1	interferon-induced transmembrane protein 1|dispanin subfamily A member 2a|fragilis protein 2|fragilis2|ifitm-like protein 2|interferon induced transmembrane protein 2 like	7 F5	7	NC_000073.7	140547342	140549740	plus	4		
10090	Mus musculus	70008	0	live	Ace2	2010305L05Rik	angiotensin I converting enzyme (peptidyl-dipeptidase A) 2	angiotensin-converting enzyme 2|ACE-related carboxypeptidase|angiotensin I converting enzyme 2	X 76.12 cM	X	NC_000086.8	162922338	162971414	plus	19		
10090	Mus musculus	71041	0	live	Pcgf6	4933407A11Rik, AI604840, MB, MBLR, Rnf1, Rnf134	polycomb group ring finger 6	polycomb group RING finger protein 6|Mel18- and Bmi1-like RING finger protein|ring finger protein 134	19 C3	19	NC_000085.7	47022056	47039379	minus	11		
10090	Mus musculus	71586	0	live	Ifih1	9130009C22Rik, Heli, Helicard, Hlcd, MDA, MDA-, MDA5, RLR-2	interferon induced with helicase C domain 1	interferon-induced helicase C domain-containing protein 1|RIG-I-like receptor 2|helicase with 2 CARD domains|interferon induced with helicase C domain protein 1|melanoma differentiation-associated protein 5	2 C1.3	2	NC_000068.8	62426137	62476599	minus	17		
10090	Mus musculus	72512	0	live	Sting1	2610307O08Rik, E, ERIS, MP, MPYS, Mita, STING, STING-beta, St, Tmem173	stimulator of interferon response cGAMP interactor 1	stimulator of interferon genes protein|endoplasmic reticulum interferon stimulator|mediator of IRF3 activation|mitochondrial mediator of IRF3 activation|stimulator of interferon protein|transmembrane protein 173	18	18	NC_000084.7	35866731	35873607	minus	8		
10090	Mus musculus	74180	0	live	Muc5b	2300002I04Rik, A130042M24, AV085033, MUC5, MUC9, mucin 5b	mucin 5, subtype B, tracheobronchial	mucin-5B	7 87.29 cM	7	NC_000073.7	141392796	141426826	plus	49		
10090	Mus musculus	74256	0	live	Cyld	2010013M14Rik, 2900009M21Rik, C130039D01Rik, CDMT, CYLD1, EAC, mKIAA0849	CYLD lysine 63 deubiquitinase	ubiquitin carboxyl-terminal hydrolase CYLD|cylindromatosis (turban tumor syndrome)|deubiquitinating enzyme CYLD|ubiquitin thioesterase CYLD|ubiquitin thiolesterase CYLD|ubiquitin-specific-processing protease CYLD	8 C3	8	NC_000074.7	89423506	89478574	plus	22		
10090	Mus musculus	74343	0	live	Crtc2	4632407F12Rik, Torc2	CREB regulated transcription coactivator 2	CREB-regulated transcription coactivator 2|TORC-2|transducer of CREB protein 2|transducer of regulated cAMP response element-binding protein 2	3 F1	3	NC_000069.7	90161165	90171432	plus	15		
10090	Mus musculus	75901	0	live	Dcp1a	1110066A22Rik, 4930568L04Rik, AU019772, D14Ertd817, D14Ertd817e, Mitc, Mitc1, SM, SMIF	decapping mRNA 1A	mRNA-decapping enzyme 1A|DCP1 decapping enzyme homolog A|MAD homolog 4 interacting transcription coactivator 1|Smad4-interacting transcriptional co-activator|decapping enzyme|transcription factor SMIF	14 18.75 cM	14	NC_000080.7	30201443	30249013	plus	10		
10090	Mus musculus	76527	0	live	Il34	2010004A03Rik, AI593503	interleukin 34	interleukin-34	8 E1	8	NC_000074.7	111467809	111532579	minus	11		
10090	Mus musculus	77040	0	live	Atg16l1	1500009K01Rik, APG, Apg16l, Atg16l, WDR3, WDR30	autophagy related 16-like 1 (S. cerevisiae)	autophagy-related protein 16-1|APG16-like 1|Atg16L1 gamma|autophagy-related 16-like 1 gamma	1 D	1	NC_000067.7	87683730	87720150	plus	20		
10090	Mus musculus	77125	0	live	Il33	9230117N10Rik, Il-, Il-33, Il1f, Il1f11, NF-H, NF-HEV	interleukin 33	interleukin-33|nuclear factor from high endothelial venules	19 C1	19	NC_000085.7	29902513	29938118	plus	12		
9606	Homo sapiens	78989	0	live	COLEC11	3MC2, CL-11, CL-K1-I, CL-K1-II, CL-K1-IIa, CL-K1-IIb, CLK1	collectin subfamily member 11	collectin-11|Collectin K1|collectin kidney protein 1|collectin sub-family member 11	2p25.3	2	NC_000002.12	3595112	3644644	plus	12	612502	
9606	Homo sapiens	79001	0	live	VKORC1	EDTP308, MST134, MST576, VKCFD2, VKOR	vitamin K epoxide reductase complex subunit 1	vitamin K epoxide reductase complex subunit 1|phylloquinone epoxide reductase|vitamin K dependent clotting factors deficiency 2|vitamin K1 2,3-epoxide reductase subunit 1|vitamin K1 epoxide reductase (warfarin-sensitive)	16p11.2	16	NC_000016.10	31090854	31094797	minus	4	608547	
9606	Homo sapiens	79058	0	live	ASPSCR1	ASPCR1, ASPL, ASPS, RCC17, TUG, UBXD9, UBXN9	ASPSCR1 tether for SLC2A4, UBX domain containing	tether containing UBX domain for GLUT4|ASPSCR1, UBX domain containing tether for SLC2A4|UBX domain protein 9|UBX domain-containing protein 9|alveolar soft part sarcoma chromosomal region candidate gene 1 protein|alveolar soft part sarcoma chromosome region, candidate 1|alveolar soft part sarcoma locus|renal cell carcinoma gene on chromosome 17|renal cell carcinoma, papillary, 17|renal papillary cell carcinoma protein 17	17q25.3	17	NC_000017.11	81977550	82017669	plus	19	606236	
9606	Homo sapiens	79068	0	live	FTO	ALKBH9, BMIQ14, GDFD	FTO alpha-ketoglutarate dependent dioxygenase	alpha-ketoglutarate-dependent dioxygenase FTO|AlkB homolog 9|U6 small nuclear RNA (2'-O-methyladenosine-N(6)-)-demethylase FTO|U6 small nuclear RNA N(6)-methyladenosine-demethylase FTO|fat mass and obesity associated|fat mass and obesity-associated protein|m6A(m)-demethylase FTO|mRNA (2'-O-methyladenosine-N(6)-)-demethylase FTO|mRNA N(6)-methyladenosine demethylase FTO|tRNA N1-methyl adenine demethylase FTO	16q12.2	16	NC_000016.10	53703963	54121941	plus	16	610966	
9606	Homo sapiens	79132	0	live	DHX58	D11LGP2, D11lgp2e, LGP2, RLR-3	DExH-box helicase 58	probable ATP-dependent RNA helicase DHX58|DEXH (Asp-Glu-X-His) box polypeptide 58|RIG-I-like receptor 3|RIG-I-like receptor LGP2|RLR|RNA helicase LGP2|ortholog of mouse D11lgp2|probable ATP-dependent helicase LGP2|protein D11Lgp2 homolog	17q21.2	17	NC_000017.11	42101404	42112721	minus	14	608588	
9606	Homo sapiens	79143	0	live	MBOAT7	BB1, LENG4, LPIAT, LPLAT, LRC4, MBOA7, MRT57, OACT7, hMBOA-7	membrane bound O-acyltransferase domain containing 7	lysophospholipid acyltransferase 7|1-acylglycerophosphatidylinositol O-acyltransferase|LPLAT 7|bladder and breast carcinoma-overexpressed gene 1 protein|h-mboa-7|leukocyte receptor cluster (LRC) member 4|lyso-PI acyltransferase|lysophosphatidylinositol acyltransferase|malignant cell expression-enhanced gene/tumor progression-enhanced	19q13.42	19	NC_000019.10	54173414	54189632	minus	9	606048	
9606	Homo sapiens	79156	0	live	PLEKHF1	APPD, LAPF, PHAFIN1, ZFYVE15	pleckstrin homology and FYVE domain containing 1	pleckstrin homology domain-containing family F member 1|PH and FYVE domain-containing protein 1|PH domain-containing family F member 1|apoptosis-inducing protein D|lysosome-associated apoptosis-inducing protein containing PH and FYVE domains|phafin 1|pleckstrin homology domain containing, family F (with FYVE domain) member 1|zinc finger FYVE domain-containing protein 15	19q12	19	NC_000019.10	29665422	29675477	plus	2	615200	
9606	Homo sapiens	79157	0	live	MFSD11	ET	major facilitator superfamily domain containing 11	UNC93-like protein MFSD11|major facilitator superfamily domain-containing protein 11|protein ET	17q25.1-q25.2	17	NC_000017.11	76736634	76803805	plus	21		
9606	Homo sapiens	79176	0	live	FBXL15	FBXO37, Fbl15, JET, PSD	F-box and leucine rich repeat protein 15	F-box/LRR-repeat protein 15|F-box only protein 37|pleckstrin and Sec7 domain protein	10q24.32	10	NC_000010.11	102419222	102423138	plus	7	610287	
9606	Homo sapiens	79443	0	live	FYCO1	CATC2, CTRCT18, RUFY3, ZFYVE7	FYVE and coiled-coil domain autophagy adaptor 1	FYVE and coiled-coil domain-containing protein 1|FYVE and coiled-coil domain containing 1|RUN and FYVE domain containing 3|zinc finger FYVE domain-containing protein 7	3p21.31	3	NC_000003.12	45917903	45995824	minus	23	607182	
9606	Homo sapiens	79594	0	live	MUL1	C1orf166, GIDE, MAPL, MULAN, RNF218	mitochondrial E3 ubiquitin protein ligase 1	mitochondrial ubiquitin ligase activator of NFKB 1|E3 SUMO-protein ligase MUL1|E3 ubiquitin ligase|E3 ubiquitin-protein ligase MUL1|RING-type E3 ubiquitin transferase NFKB 1|growth inhibition and death E3 ligase|mitochondria-anchored protein ligase|mitochondrial E3 ubiquitin ligase 1|mitochondrial ubiquitin ligase activator of NF-kB|mitochondrial-anchored protein ligase|protein Hades|putative NF-kappa-B-activating protein 266|ring finger protein 218	1p36.12	1	NC_000001.11	20499448	20508483	minus	4	612037	
9606	Homo sapiens	79633	0	live	FAT4	CDHF14, CDHR11, FAT-J, FATJ, HKLLS2, NBLA00548, VMLDS2	FAT atypical cadherin 4	protocadherin Fat 4|FAT tumor suppressor homolog 4|cadherin family member 14|cadherin-related family member 11|fat-like cadherin protein FAT-J|putative protein product of Nbla00548	4q28.1	4	NC_000004.12	125314918	125492932	plus	18	612411	
9606	Homo sapiens	79650	0	live	USB1	C16orf57, HVSL1, Mpn1, PN, hUsb1	U6 snRNA biogenesis phosphodiesterase 1	U6 snRNA phosphodiesterase|HVSL motif containing 1|U six biogenesis 1|U6 snRNA biogenesis 1|UPF0406 protein C16orf57|mutated in poikiloderma with neutropenia protein 1|putative U6 snRNA phosphodiesterase	16q21	16	NC_000016.10	57999603	58021618	plus	9	613276	
9606	Homo sapiens	79671	0	live	NLRX1	CLR11.3, DLNB26, NOD26, NOD5, NOD9	NLR family member X1	NLR family member X1|NOD-like receptor X1|caterpiller protein 11.3|nucleotide-binding oligomerization domain protein 26|nucleotide-binding oligomerization domain protein 5|nucleotide-binding oligomerization domain protein 9|nucleotide-binding oligomerization domain, leucine rich repeat containing X1	11q23.3	11	NC_000011.10	119168334	119184016	plus	13	611947	
9606	Homo sapiens	79694	0	live	MANEA	ENDO, hEndo	mannosidase endo-alpha	glycoprotein endo-alpha-1,2-mannosidase|alpha 1,2-endomannosidase|endo-alpha mannosidase|endomannosidase|mandaselin	6q16.1	6	NC_000006.12	95577535	95609452	plus	6	612327	
9606	Homo sapiens	79699	0	live	ZYG11B	ZYG11	zyg-11 family member B, cell cycle regulator	protein zyg-11 homolog B|zyg-11 homolog B	1p32.3	1	NC_000001.11	52726453	52827336	plus	16	618673	
9606	Homo sapiens	79718	0	live	TBL1XR1	C21, DC42, IRA1, MRD41, TBLR1	TBL1X receptor 1	F-box-like/WD repeat-containing protein TBL1XR1|TBL1-related protein 1|nuclear receptor co-repressor/HDAC3 complex subunit|nuclear receptor corepressor/HDAC3 complex subunit TBLR1|transducin beta like 1 X-linked receptor 1	3q26.32	3	NC_000003.12	177019344	177197482	minus	22	608628	
9606	Homo sapiens	79728	0	live	PALB2	FANCN, PNCA3	partner and localizer of BRCA2	partner and localizer of BRCA2|mutant partner and localizer of BRCA2|truncated partner and localizer of BRCA2	16p12.2	16	NC_000016.10	23603162	23641337	minus	14	610355	
9606	Homo sapiens	79792	0	live	GSDMD	DF5L, DFNA5L, FKSG10C1, GSDMD	gasdermin D	gasdermin-D|gasdermin domain containing 1|gasdermin domain-containing protein 1	8q24.3	8	NC_000008.11	143553387	143563062	plus	13	617042	
9606	Homo sapiens	79800	0	live	CARF	ALS2CR8, NYD-SP24	calcium responsive transcription factor	calcium-responsive transcription factor|amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8 protein|calcium-response factor|testis development protein NYD-SP24	2q33.2	2	NC_000002.12	202912248	202988263	plus	24	607586	
9606	Homo sapiens	79811	0	live	SLTM	Met	SAFB like transcription modulator	SAFB-like transcription modulator|modulator of estrogen-induced transcription	15q22.1	15	NC_000015.10	58879050	58934313	minus	23		
9606	Homo sapiens	79834	0	live	PEAK1	SGK269	pseudopodium enriched atypical kinase 1	inactive tyrosine-protein kinase PEAK1|NKF3 kinase family member|sugen kinase 269|tyrosine-protein kinase SgK269	15q24.3	15	NC_000015.10	77100829	77420699	minus	24	614248	
9606	Homo sapiens	79884	0	live	MAP9	ASAP	microtubule associated protein 9	microtubule-associated protein 9|aster-associated protein	4q32.1	4	NC_000004.12	155342658	155376970	minus	14	610070	
9606	Homo sapiens	79977	0	live	GRHL2	BOM, DFNA28, ECTDS, PPCD4, TFCP2L3	grainyhead like transcription factor 2	grainyhead-like protein 2 homolog|brother of mammalian grainyhead|brother-of-MGR|grainyhead-like 2|transcription factor CP2-like 3	8q22.3	8	NC_000008.11	101492439	101678104	plus	18	608576	
9606	Homo sapiens	80199	0	live	FUZ	CPLANE3, FY, NTD	fuzzy planar cell polarity protein	protein fuzzy homolog|ciliogenesis and planar polarity effector 3|fuzzy homolog	19q13.33	19	NC_000019.10	49806866	49817376	minus	18	610622	
9606	Homo sapiens	80218	0	live	NAA50	MAK3, NAT13, NAT13P, NAT5, NAT5P, SAN, hNaa50p	N-alpha-acetyltransferase 50, NatE catalytic subunit	N-alpha-acetyltransferase 50|N-acetyltransferase 13 (GCN5-related)|N-acetyltransferase 5|N-acetyltransferase san homolog|N-epsilon-acetyltransferase 50|natE catalytic subunit	3q13.31	3	NC_000003.12	113716458	113746249	minus	5	610834	
9606	Homo sapiens	80306	0	live	MED28	1500003D12Rik, EG1, magicin	mediator complex subunit 28	mediator of RNA polymerase II transcription subunit 28|endothelial-derived gene 1|endothelial-derived protein 1|mediator of RNA polymerase II transcription, subunit 28 homolog|merlin and Grb2-interacting cytoskeletal protein|tumor angiogenesis marker EG-1	4p15.32	4	NC_000004.12	17614641	17634105	plus	4	610311	
9606	Homo sapiens	80326	0	live	WNT10A	OODD, SSPS, STHAG4	Wnt family member 10A	protein Wnt-10a|wingless-type MMTV integration site family, member 10A	2q35	2	NC_000002.12	218874116	218893931	plus	6	606268	
9606	Homo sapiens	80328	0	live	ULBP2	ALCAN-alpha, N2DL2, NKG2DL2, RAET1H, RAET1L	UL16 binding protein 2	UL16-binding protein 2|NKG2D ligand 2|retinoic acid early transcript 1H|retinoic acid early transcript 1L	6q25.1	6	NC_000006.12	149941947	149949235	plus	5	605698	
9606	Homo sapiens	80331	0	live	DNAJC5	CLN4, CLN4B, CSPA, NCL, mir-941-2, mir-941-3, mir-941-4, mir-941-5, DNAJC5	DnaJ heat shock protein family (Hsp40) member C5	dnaJ homolog subfamily C member 5|DnaJ (Hsp40) homolog, subfamily C, member 5|ceroid-lipofuscinosis neuronal protein 4|cysteine string protein alpha	20q13.33	20	NC_000020.11	63895126	63936026	plus	8	611203	
9606	Homo sapiens	80339	0	live	PNPLA3	ADPN, C22orf20, iPLA(2)epsilon	patatin like phospholipase domain containing 3	1-acylglycerol-3-phosphate O-acyltransferase PNPLA3|acylglycerol O-acyltransferase|acylglycerol transacylase|adiponutrin|calcium-independent phospholipase A2-epsilon|iPLA2-epsilon|iPLA2epsilon|lysophosphatidic acid acyltransferase|patatin-like phospholipase domain-containing protein 3	22q13.31	22	NC_000022.11	43923805	43947582	plus	9	609567	
9606	Homo sapiens	80351	0	live	TNKS2	ARTD6, PARP-5b, PARP-5c, PARP5B, PARP5C, TANK2, TNKL, pART6	tankyrase 2	poly [ADP-ribose] polymerase tankyrase-2|ADP-ribosyltransferase diphtheria toxin-like 6|TNKS-2|TRF1-interacting ankyrin-related ADP-ribose polymerase 2|poly [ADP-ribose] polymerase 5B|protein poly-ADP-ribosyltransferase tankyrase-2|tankyrase II|tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2|tankyrase-like protein|tankyrase-related protein	10q23.32	10	NC_000010.11	91798426	91865475	plus	31	607128	
9606	Homo sapiens	80380	0	live	PDCD1LG2	B7DC, Btdc, CD273, PD-L2, PDCD1L2, PDL2, bA574F11.2	programmed cell death 1 ligand 2	programmed cell death 1 ligand 2|B7 dendritic cell molecule|B7-DC|PD-1-ligand 2|PDCD1 ligand 2|butyrophilin B7-DC|programmed death ligand 2	9p24.1	9	NC_000009.12	5510438	5571282	plus	7	605723	
9606	Homo sapiens	80762	0	live	NDFIP1	N4WBP5	Nedd4 family interacting protein 1	NEDD4 family-interacting protein 1|Nedd4 WW domain-binding protein 5|breast cancer-associated protein SGA-1M|putative MAPK-activating protein PM13|putative NF-kappa-B-activating protein 164|putative NFKB and MAPK-activating protein	5q31.3	5	NC_000005.10	142108779	142154440	plus	8	612050	
9606	Homo sapiens	80856	0	live	LNPK	KIAA1715, LNP, LNP1, NEDEHCC, Ul, ulnaless	lunapark, ER junction formation factor	endoplasmic reticulum junction formation protein lunapark|2310011O18Rik|4921514L11Rik|ER junction formation factor lunapark|limb and neural patterns|protein lunapark	2q31.1	2	NC_000002.12	175923862	176002901	minus	19	610236	
10090	Mus musculus	80876	0	live	Ifitm2	DSPA2c, Ifit, Ifitm3l, fra, fragilis3, mil, mil-3	interferon induced transmembrane protein 2	interferon-induced transmembrane protein 2|dispanin subfamily A member 2c|fragilis R|fragilis protein 3|interferon induced transmembrane protein, like	7 F5	7	NC_000073.7	140534750	140539602	minus	3		
9606	Homo sapiens	81078	0	live	OR4K12P	OR21-2	olfactory receptor family 4 subfamily K member 12 pseudogene		21q11.2	21	NC_000021.9	13581072	13582004	minus	0		
9606	Homo sapiens	81353	0	live	OR7E115P	OR10-2, OST704	olfactory receptor family 7 subfamily E member 115 pseudogene	olfactory receptor OR10-2 pseudogene	10p13	10	NC_000010.11	15007788	15008726	minus	0		
